date,fips,cases,deaths
3/24/2020,39097,1,0
3/24/2020,39099,28,0
3/24/2020,39101,4,0
3/24/2020,39103,15,0
3/24/2020,39109,19,0
3/24/2020,39113,10,0
3/24/2020,39133,4,0
3/24/2020,39139,4,0
3/24/2020,39143,1,0
3/24/2020,39151,13,1
3/24/2020,39153,36,0
3/24/2020,39155,4,0
3/24/2020,39157,3,0
3/24/2020,39159,2,0
3/24/2020,39165,7,0
3/24/2020,39167,1,0
3/24/2020,39173,2,0
3/24/2020,40017,4,0
3/24/2020,40027,22,1
3/24/2020,40039,1,0
3/24/2020,40049,2,0
3/24/2020,40051,1,0
3/24/2020,40065,1,0
3/24/2020,40071,5,0
3/24/2020,40083,1,0
3/24/2020,40097,1,0
3/24/2020,40087,1,0
3/24/2020,40101,1,0
3/24/2020,40103,2,0
3/24/2020,40109,41,0
3/24/2020,40117,4,1
3/24/2020,40119,3,0
3/24/2020,40123,1,0
3/24/2020,40143,12,1
3/24/2020,40145,1,0
3/24/2020,40147,2,0
3/24/2020,41003,4,0
3/24/2020,41005,17,1
3/24/2020,41007,1,0
3/24/2020,41017,10,0
3/24/2020,41019,1,0
3/24/2020,41023,1,0
3/24/2020,41027,1,0
3/24/2020,41029,3,0
3/24/2020,41033,1,0
3/24/2020,41035,1,0
3/24/2020,41039,4,1
3/24/2020,41043,20,1
3/24/2020,41047,32,1
3/24/2020,41051,25,2
3/24/2020,41053,3,0
3/24/2020,41059,2,0
3/24/2020,41061,1,0
3/24/2020,41067,76,2
3/24/2020,41071,6,0
3/24/2020,42001,6,0
3/24/2020,42003,58,2
3/24/2020,42005,1,0
3/24/2020,42007,3,0
3/24/2020,42011,16,0
3/24/2020,42015,1,0
3/24/2020,42017,65,0
3/24/2020,42019,6,0
3/24/2020,42021,1,0
3/24/2020,42025,1,0
3/24/2020,42027,7,0
3/24/2020,42029,40,0
3/24/2020,42033,1,0
3/24/2020,42037,1,0
3/24/2020,42041,13,0
3/24/2020,42043,4,0
3/24/2020,42045,84,0
3/24/2020,42049,4,0
3/24/2020,42051,2,0
3/24/2020,42055,3,0
3/24/2020,42067,1,0
3/24/2020,42069,15,1
3/24/2020,42071,10,0
3/24/2020,42075,3,0
3/24/2020,42077,27,0
3/24/2020,42079,21,0
3/24/2020,42085,2,0
3/24/2020,42089,45,1
3/24/2020,42091,144,2
3/24/2020,42093,3,0
3/24/2020,42095,33,2
3/24/2020,42101,177,0
3/24/2020,42103,4,0
3/24/2020,42105,1,0
3/24/2020,42107,5,0
3/24/2020,42111,1,0
3/24/2020,42125,9,0
3/24/2020,42127,4,0
3/24/2020,42129,11,0
3/24/2020,42133,18,0
3/24/2020,,39,2
3/24/2020,,124,0
3/24/2020,45001,1,0
3/24/2020,45003,2,0
3/24/2020,45007,16,0
3/24/2020,45013,22,0
3/24/2020,45015,4,0
3/24/2020,45017,1,0
3/24/2020,45019,36,1
3/24/2020,45023,1,0
3/24/2020,45025,1,0
3/24/2020,45027,5,1
3/24/2020,45029,1,0
3/24/2020,45031,8,0
3/24/2020,45033,1,0
3/24/2020,45035,3,0
3/24/2020,45037,1,0
3/24/2020,45039,2,0
3/24/2020,45041,5,2
3/24/2020,45043,2,0
3/24/2020,45045,39,0
3/24/2020,45047,2,0
3/24/2020,45051,19,1
3/24/2020,45053,2,0
3/24/2020,45055,58,1
3/24/2020,45057,7,0
3/24/2020,45061,2,0
3/24/2020,45063,19,1
3/24/2020,45069,1,0
3/24/2020,45071,1,0
3/24/2020,45073,2,0
3/24/2020,45075,8,0
3/24/2020,45077,1,0
3/24/2020,45079,45,0
3/24/2020,45081,1,0
3/24/2020,45083,4,0
3/24/2020,45085,8,1
3/24/2020,45091,11,0
3/24/2020,46005,13,0
3/24/2020,46009,1,0
3/24/2020,46011,1,0
3/24/2020,46013,1,0
3/24/2020,46023,1,0
3/24/2020,46029,1,0
3/24/2020,46035,2,1
3/24/2020,46065,1,0
3/24/2020,46085,1,0
3/24/2020,46087,2,0
3/24/2020,46099,5,0
3/24/2020,46103,1,0
3/24/2020,47001,1,0
3/24/2020,47009,3,0
3/24/2020,47011,2,0
3/24/2020,47013,2,0
3/24/2020,47017,3,0
3/24/2020,47021,5,0
3/24/2020,47023,1,0
3/24/2020,47025,1,0
3/24/2020,47029,1,0
3/24/2020,47035,3,0
3/24/2020,47037,253,2
3/24/2020,47041,1,0
3/24/2020,47043,5,0
3/24/2020,47045,2,0
3/24/2020,47047,3,0
3/24/2020,47051,1,0
3/24/2020,47053,2,0
3/24/2020,47059,5,0
3/24/2020,47061,1,0
3/24/2020,47063,2,0
3/24/2020,47065,8,0
3/24/2020,47071,1,0
3/24/2020,47083,1,0
3/24/2020,47089,4,0
3/24/2020,47093,15,0
3/24/2020,47103,1,0
3/24/2020,47105,2,0
3/24/2020,47113,1,0
3/24/2020,47115,1,0
3/24/2020,47119,6,0
3/24/2020,47107,2,0
3/24/2020,47123,3,0
3/24/2020,47125,6,0
3/24/2020,47133,1,0
3/24/2020,47135,1,0
3/24/2020,47141,8,0
3/24/2020,47145,1,0
3/24/2020,47147,12,0
3/24/2020,47149,13,0
3/24/2020,47151,2,0
3/24/2020,47155,3,0
3/24/2020,47157,135,0
3/24/2020,47163,2,0
3/24/2020,47165,34,0
3/24/2020,47167,6,0
3/24/2020,,109,0
3/24/2020,47179,7,0
3/24/2020,47183,1,0
3/24/2020,47187,64,0
3/24/2020,47189,7,0
3/24/2020,48021,1,0
3/24/2020,48027,8,0
3/24/2020,48029,68,1
3/24/2020,48037,1,0
3/24/2020,48039,18,0
3/24/2020,48041,12,0
3/24/2020,48049,2,0
3/24/2020,48061,6,0
3/24/2020,48067,1,0
3/24/2020,48069,2,0
3/24/2020,48071,2,0
3/24/2020,48085,53,1
3/24/2020,48091,3,0
3/24/2020,48103,1,0
3/24/2020,48113,169,5
3/24/2020,48123,1,0
3/24/2020,48117,2,0
3/24/2020,48121,38,0
3/24/2020,48141,12,0
3/24/2020,48139,5,0
3/24/2020,48145,1,0
3/24/2020,48147,1,0
3/24/2020,48157,42,0
3/24/2020,48167,18,0
3/24/2020,48181,1,0
3/24/2020,48183,1,0
3/24/2020,48201,134,1
3/24/2020,48209,6,0
3/24/2020,48215,2,0
3/24/2020,48219,3,0
3/24/2020,48245,7,0
3/24/2020,48251,2,0
3/24/2020,48285,1,0
3/24/2020,48303,9,0
3/24/2020,48321,4,1
3/24/2020,48309,20,0
3/24/2020,48325,1,0
3/24/2020,48329,1,0
3/24/2020,48339,15,0
3/24/2020,48343,1,0
3/24/2020,48355,1,0
3/24/2020,48359,1,0
3/24/2020,48367,1,0
3/24/2020,48375,2,0
3/24/2020,48401,1,0
3/24/2020,48423,10,0
3/24/2020,48439,57,1
3/24/2020,48453,79,0
3/24/2020,48459,1,0
3/24/2020,48467,1,0
3/24/2020,48469,3,0
3/24/2020,48479,5,0
3/24/2020,48485,6,0
3/24/2020,48491,14,0
3/24/2020,49003,1,0
3/24/2020,49005,3,0
3/24/2020,49011,31,1
3/24/2020,49021,1,0
3/24/2020,49035,127,0
3/24/2020,49043,90,0
3/24/2020,49045,3,0
3/24/2020,49049,14,0
3/24/2020,49051,16,0
3/24/2020,49053,4,0
3/24/2020,49057,9,0
3/24/2020,50001,8,0
3/24/2020,50003,9,0
3/24/2020,50005,1,0
3/24/2020,50007,40,1
3/24/2020,50011,2,0
3/24/2020,50017,3,0
3/24/2020,50019,2,0
3/24/2020,50021,5,0
3/24/2020,,23,5
3/24/2020,50023,3,0
3/24/2020,50025,5,0
3/24/2020,50027,15,1
3/24/2020,,17,0
3/24/2020,51001,1,0
3/24/2020,51003,2,0
3/24/2020,51510,8,0
3/24/2020,51009,1,0
3/24/2020,51013,36,0
3/24/2020,51019,1,0
3/24/2020,51023,1,0
3/24/2020,51036,1,0
3/24/2020,51540,5,0
3/24/2020,51550,1,0
3/24/2020,51041,10,0
3/24/2020,51047,2,0
3/24/2020,51590,1,0
3/24/2020,51059,46,1
3/24/2020,51065,1,0
3/24/2020,51067,1,0
3/24/2020,51073,2,0
3/24/2020,51075,3,0
3/24/2020,51083,1,0
3/24/2020,51085,2,0
3/24/2020,51660,1,0
3/24/2020,51087,14,0
3/24/2020,51093,2,0
3/24/2020,51095,37,3
3/24/2020,51105,2,0
3/24/2020,51107,18,0
3/24/2020,51109,2,0
3/24/2020,51117,2,0
3/24/2020,51700,3,1
3/24/2020,51710,5,0
3/24/2020,51740,3,0
3/24/2020,51147,1,0
3/24/2020,51153,23,0
3/24/2020,51760,11,0
3/24/2020,51163,1,0
3/24/2020,51165,3,0
3/24/2020,51177,2,0
3/24/2020,51179,6,0
3/24/2020,51800,1,0
3/24/2020,51810,17,0
3/24/2020,51830,5,1
3/24/2020,51199,6,0
3/24/2020,53001,1,0
3/24/2020,53005,12,2
3/24/2020,53007,6,1
3/24/2020,53009,4,0
3/24/2020,53011,16,4
3/24/2020,53013,1,0
3/24/2020,53015,3,0
3/24/2020,53017,2,0
3/24/2020,53021,7,0
3/24/2020,53025,27,0
3/24/2020,53027,1,0
3/24/2020,53029,29,1
3/24/2020,53031,8,0
3/24/2020,53033,1278,95
3/24/2020,53035,20,0
3/24/2020,53037,6,0
3/24/2020,53039,6,0
3/24/2020,53041,2,0
3/24/2020,53043,1,0
3/24/2020,53045,2,0
3/24/2020,53053,138,1
3/24/2020,53055,1,0
3/24/2020,53057,48,1
3/24/2020,53061,613,15
3/24/2020,53063,33,0
3/24/2020,53065,1,0
3/24/2020,53067,14,0
3/24/2020,53071,2,0
3/24/2020,53073,64,2
3/24/2020,53075,2,0
3/24/2020,53077,44,1
3/24/2020,54003,2,0
3/24/2020,54033,3,0
3/24/2020,54035,2,0
3/24/2020,54037,3,0
3/24/2020,54039,4,0
3/24/2020,54051,2,0
3/24/2020,54055,2,0
3/24/2020,54061,16,0
3/24/2020,54077,1,0
3/24/2020,54079,1,0
3/24/2020,54093,2,0
3/24/2020,54107,1,0
3/24/2020,55007,1,0
3/24/2020,55009,3,0
3/24/2020,55015,1,0
3/24/2020,55017,2,0
3/24/2020,55021,5,0
3/24/2020,55025,72,0
3/24/2020,55027,2,0
3/24/2020,55031,4,0
3/24/2020,55033,1,0
3/24/2020,55035,4,0
3/24/2020,55039,18,1
3/24/2020,55045,1,0
3/24/2020,55055,4,0
3/24/2020,55059,13,0
3/24/2020,55063,5,0
3/24/2020,55073,1,0
3/24/2020,55079,243,3
3/24/2020,55087,2,0
3/24/2020,55089,16,1
3/24/2020,55093,3,0
3/24/2020,55101,5,0
3/24/2020,55105,3,0
3/24/2020,55111,4,0
3/24/2020,55117,6,0
3/24/2020,55109,4,0
3/24/2020,55127,4,0
3/24/2020,55131,17,0
3/24/2020,55133,31,0
3/24/2020,55139,5,0
3/24/2020,55141,1,0
3/24/2020,56005,1,0
3/24/2020,56007,3,0
3/24/2020,56013,12,0
3/24/2020,56021,8,0
3/24/2020,56025,4,0
3/24/2020,56029,1,0
3/24/2020,56033,4,0
3/24/2020,56037,1,0
3/24/2020,56039,3,0
3/25/2020,1001,4,0
3/25/2020,1003,4,0
3/25/2020,1009,1,0
3/25/2020,1013,1,0
3/25/2020,1015,2,0
3/25/2020,1017,10,0
3/25/2020,1019,1,0
3/25/2020,1021,1,0
3/25/2020,1027,1,0
3/25/2020,1029,1,0
3/25/2020,1033,1,0
3/25/2020,1043,4,0
3/25/2020,1047,2,0
3/25/2020,1051,9,0
3/25/2020,1055,3,0
3/25/2020,1059,2,0
3/25/2020,1069,2,0
3/25/2020,1071,2,1
3/25/2020,1073,129,0
3/25/2020,1075,1,0
3/25/2020,1077,7,0
3/25/2020,1079,1,0
3/25/2020,1081,40,0
3/25/2020,1083,6,0
3/25/2020,1089,35,0
3/25/2020,1093,3,0
3/25/2020,1095,1,0
3/25/2020,1097,10,0
3/25/2020,1101,13,0
3/25/2020,1103,5,0
3/25/2020,1107,1,0
3/25/2020,1109,1,0
3/25/2020,1113,1,0
3/25/2020,1117,42,0
3/25/2020,1115,6,0
3/25/2020,1121,3,0
3/25/2020,1123,4,0
3/25/2020,1125,15,0
3/25/2020,1127,9,0
3/25/2020,1129,1,0
3/25/2020,1131,1,0
3/25/2020,2020,28,0
3/25/2020,2090,11,0
3/25/2020,2110,2,0
3/25/2020,2122,5,0
3/25/2020,2130,11,0
3/25/2020,2170,2,0
3/25/2020,4001,7,0
3/25/2020,4003,1,0
3/25/2020,4005,23,1
3/25/2020,4009,2,0
3/25/2020,4013,251,2
3/25/2020,4017,37,0
3/25/2020,4019,49,0
3/25/2020,4021,23,0
3/25/2020,4023,2,0
3/25/2020,4025,4,0
3/25/2020,4027,3,0
3/25/2020,5007,18,0
3/25/2020,5009,1,0
3/25/2020,5011,4,0
3/25/2020,5019,13,0
3/25/2020,5023,41,1
3/25/2020,5025,4,0
3/25/2020,5027,1,0
3/25/2020,5029,2,0
3/25/2020,5031,4,0
3/25/2020,5033,1,0
3/25/2020,5035,7,0
3/25/2020,5037,1,0
3/25/2020,5041,2,0
3/25/2020,5043,1,0
3/25/2020,5045,23,0
3/25/2020,5051,18,0
3/25/2020,5053,3,0
3/25/2020,5055,3,0
3/25/2020,5057,1,0
3/25/2020,5059,1,0
3/25/2020,5063,3,0
3/25/2020,5069,22,0
3/25/2020,5075,1,0
3/25/2020,5079,4,0
3/25/2020,5109,2,0
3/25/2020,5111,3,0
3/25/2020,5113,2,0
3/25/2020,5115,3,0
3/25/2020,5119,79,1
3/25/2020,5125,4,0
3/25/2020,5129,2,0
3/25/2020,5131,1,0
3/25/2020,5133,1,0
3/25/2020,5137,3,0
3/25/2020,5139,2,0
3/25/2020,,61,0
3/25/2020,5141,10,0
3/25/2020,5143,10,0
3/25/2020,5145,4,0
3/25/2020,5147,1,0
3/25/2020,6001,156,2
3/25/2020,6005,2,0
3/25/2020,6007,4,0
3/25/2020,6009,2,0
3/25/2020,6013,108,1
3/25/2020,6017,3,0
3/25/2020,6019,19,0
3/25/2020,6023,10,0
3/25/2020,6025,9,0
3/25/2020,6027,1,0
3/25/2020,6029,24,0
3/25/2020,6037,799,13
3/25/2020,6039,7,0
3/25/2020,6041,53,0
3/25/2020,6045,2,0
3/25/2020,6047,1,0
3/25/2020,6051,4,0
3/25/2020,6053,24,1
3/25/2020,6055,6,0
3/25/2020,6057,4,0
3/25/2020,6059,187,1
3/25/2020,6061,30,1
3/25/2020,6065,107,8
3/25/2020,6067,112,5
3/25/2020,6069,9,1
3/25/2020,6071,54,2
3/25/2020,6073,297,2
3/25/2020,6075,181,1
3/25/2020,6077,71,3
3/25/2020,6079,46,0
3/25/2020,6081,165,5
3/25/2020,6083,26,0
3/25/2020,6085,459,18
3/25/2020,6087,25,0
3/25/2020,6089,3,1
3/25/2020,6093,3,0
3/25/2020,6095,36,0
3/25/2020,6097,39,1
3/25/2020,6099,12,0
3/25/2020,6101,2,0
3/25/2020,6107,18,0
3/25/2020,,1,0
3/25/2020,6111,50,1
3/25/2020,6113,11,1
3/25/2020,6115,3,0
3/25/2020,8001,38,0
3/25/2020,8005,88,0
3/25/2020,8013,51,0
3/25/2020,8014,8,0
3/25/2020,8015,3,0
3/25/2020,8019,3,0
3/25/2020,8025,1,1
3/25/2020,8029,1,0
3/25/2020,8031,214,3
3/25/2020,8035,58,0
3/25/2020,8037,120,1
3/25/2020,8041,122,5
3/25/2020,8039,3,0
3/25/2020,8043,1,0
3/25/2020,8045,13,0
3/25/2020,8049,2,0
3/25/2020,8051,52,1
3/25/2020,8053,1,0
3/25/2020,8055,1,0
3/25/2020,8059,93,2
3/25/2020,8067,1,0
3/25/2020,8069,45,1
3/25/2020,8075,2,0
3/25/2020,8077,5,0
3/25/2020,8085,4,0
3/25/2020,8087,3,0
3/25/2020,8089,1,0
3/25/2020,8093,1,0
3/25/2020,8097,21,0
3/25/2020,8101,3,0
3/25/2020,8107,6,0
3/25/2020,8113,1,0
3/25/2020,8117,9,0
3/25/2020,8119,5,1
3/25/2020,,18,0
3/25/2020,8123,87,4
3/25/2020,8125,1,0
3/25/2020,9001,546,12
3/25/2020,9003,116,2
3/25/2020,9005,33,0
3/25/2020,9007,15,0
3/25/2020,9009,127,2
3/25/2020,9011,9,0
3/25/2020,9013,27,3
3/25/2020,9015,2,0
3/25/2020,10001,14,0
3/25/2020,10003,79,0
3/25/2020,10005,26,0
3/25/2020,11001,231,3
3/25/2020,12001,46,0
3/25/2020,12003,5,0
3/25/2020,12005,3,0
3/25/2020,12007,1,0
3/25/2020,12009,12,0
3/25/2020,12011,412,3
3/25/2020,12015,3,0
3/25/2020,12017,9,1
3/25/2020,12019,16,2
3/25/2020,12021,57,0
3/25/2020,12023,3,0
3/25/2020,12027,4,0
3/25/2020,12031,60,3
3/25/2020,12033,17,0
3/25/2020,12035,6,0
3/25/2020,12039,1,0
3/25/2020,12053,8,0
3/25/2020,12055,5,0
3/25/2020,12057,123,0
3/25/2020,12061,12,0
3/25/2020,12063,1,0
3/25/2020,12069,22,0
3/25/2020,12071,52,3
3/25/2020,12073,7,0
3/25/2020,12081,26,1
3/25/2020,12083,5,0
3/25/2020,12085,7,0
3/25/2020,12086,489,0
3/25/2020,12087,11,0
3/25/2020,12089,4,0
3/25/2020,12091,18,0
3/25/2020,12095,87,2
3/25/2020,12097,39,0
3/25/2020,12099,139,3
3/25/2020,12101,18,1
3/25/2020,12103,54,1
3/25/2020,12105,15,0
3/25/2020,12107,5,0
3/25/2020,12113,8,1
3/25/2020,12115,32,1
3/25/2020,12117,32,0
3/25/2020,12109,28,1
3/25/2020,12111,9,0
3/25/2020,12119,18,0
3/25/2020,,1,0
3/25/2020,12127,28,0
3/25/2020,12131,13,0
3/25/2020,13007,3,1
3/25/2020,13009,2,0
3/25/2020,13013,2,1
3/25/2020,13015,82,1
3/25/2020,13017,1,0
3/25/2020,13021,6,0
3/25/2020,13029,3,0
3/25/2020,13033,1,0
3/25/2020,13035,3,0
3/25/2020,13039,1,0
3/25/2020,13045,50,0
3/25/2020,13047,1,0
3/25/2020,13049,1,0
3/25/2020,13051,7,0
3/25/2020,13055,1,0
3/25/2020,13057,36,0
3/25/2020,13059,21,0
3/25/2020,13063,29,1
3/25/2020,13065,1,0
3/25/2020,13067,109,5
3/25/2020,13069,2,0
3/25/2020,13071,2,0
3/25/2020,13073,10,0
3/25/2020,13077,10,2
3/25/2020,13081,3,0
3/25/2020,13085,1,0
3/25/2020,13089,125,0
3/25/2020,13087,1,0
3/25/2020,13091,1,0
3/25/2020,13095,123,6
3/25/2020,13097,18,0
3/25/2020,13099,6,1
3/25/2020,13103,3,0
3/25/2020,13111,1,0
3/25/2020,13113,12,2
3/25/2020,13115,14,1
3/25/2020,13117,10,1
3/25/2020,13121,204,4
3/25/2020,13127,5,0
3/25/2020,13129,9,1
3/25/2020,13133,2,0
3/25/2020,13135,69,1
3/25/2020,13139,19,0
3/25/2020,13145,1,0
3/25/2020,13149,1,1
3/25/2020,13151,20,1
3/25/2020,13153,6,0
3/25/2020,13155,2,0
3/25/2020,13157,1,0
3/25/2020,13159,2,0
3/25/2020,13169,1,0
3/25/2020,13171,3,0
3/25/2020,13175,7,0
3/25/2020,13177,25,1
3/25/2020,13179,1,0
3/25/2020,13181,1,0
3/25/2020,13183,1,0
3/25/2020,13185,12,0
3/25/2020,13187,3,0
3/25/2020,13193,1,0
3/25/2020,13195,2,0
3/25/2020,13199,1,0
3/25/2020,13201,2,0
3/25/2020,13205,4,0
3/25/2020,13207,3,0
3/25/2020,13211,1,0
3/25/2020,13215,4,0
3/25/2020,13217,8,0
3/25/2020,13219,6,0
3/25/2020,13223,6,0
3/25/2020,13225,5,0
3/25/2020,13227,4,0
3/25/2020,13229,1,0
3/25/2020,13233,9,0
3/25/2020,13235,1,0
3/25/2020,13243,1,0
3/25/2020,13245,11,0
3/25/2020,13247,10,0
3/25/2020,13253,2,0
3/25/2020,13255,10,0
3/25/2020,13257,2,0
3/25/2020,13261,5,0
3/25/2020,13267,1,0
3/25/2020,13269,1,0
3/25/2020,13271,1,0
3/25/2020,13273,4,2
3/25/2020,13275,1,0
3/25/2020,13277,5,0
3/25/2020,13285,7,0
3/25/2020,13287,1,0
3/25/2020,13289,2,0
3/25/2020,,160,14
3/25/2020,13297,1,0
3/25/2020,13299,1,0
3/25/2020,13303,2,0
3/25/2020,13311,1,0
3/25/2020,13313,4,0
3/25/2020,13317,1,0
3/25/2020,13321,4,0
3/25/2020,,32,1
3/25/2020,15001,5,0
3/25/2020,15003,68,0
3/25/2020,15007,5,0
3/25/2020,15009,13,0
3/25/2020,,5,0
3/25/2020,16001,37,0
3/25/2020,16005,3,0
3/25/2020,16011,1,0
3/25/2020,16013,52,0
3/25/2020,16027,8,0
3/25/2020,16031,1,0
3/25/2020,16043,1,0
3/25/2020,16049,1,0
3/25/2020,16051,2,0
3/25/2020,16055,9,0
3/25/2020,16065,2,0
3/25/2020,16069,1,0
3/25/2020,16075,1,0
3/25/2020,16081,2,0
3/25/2020,16083,1,0
3/25/2020,16085,1,0
3/25/2020,17001,1,0
3/25/2020,17019,4,0
3/25/2020,17021,1,0
3/25/2020,17027,4,0
3/25/2020,17031,1418,13
3/25/2020,17035,1,0
3/25/2020,17037,1,0
3/25/2020,17041,1,0
3/25/2020,17043,131,1
3/25/2020,17063,1,0
3/25/2020,17077,1,0
3/25/2020,17085,1,0
3/25/2020,17089,38,1
3/25/2020,17091,6,0
3/25/2020,17093,6,0
3/25/2020,17099,3,0
3/25/2020,17097,139,0
3/25/2020,17105,1,0
3/25/2020,17107,1,0
3/25/2020,17119,3,0
3/25/2020,17123,1,0
3/25/2020,17111,19,0
3/25/2020,17113,7,1
3/25/2020,17133,2,0
3/25/2020,17137,1,0
3/25/2020,17143,4,0
3/25/2020,17161,3,0
3/25/2020,17167,5,1
3/25/2020,17163,7,0
3/25/2020,17177,1,0
3/25/2020,,58,0
3/25/2020,17189,1,0
3/25/2020,17195,1,0
3/25/2020,17197,50,2
3/25/2020,17199,1,0
3/25/2020,17201,7,0
3/25/2020,17203,3,0
3/25/2020,18001,1,0
3/25/2020,18003,7,1
3/25/2020,18005,5,0
3/25/2020,18011,4,0
3/25/2020,18013,1,0
3/25/2020,18019,6,0
3/25/2020,18033,1,0
3/25/2020,18029,2,0
3/25/2020,18031,7,0
3/25/2020,18035,7,1
3/25/2020,18037,1,0
3/25/2020,18039,5,0
3/25/2020,18041,3,0
3/25/2020,18043,6,0
3/25/2020,18047,7,0
3/25/2020,18051,2,0
3/25/2020,18053,3,0
3/25/2020,18057,30,0
3/25/2020,18059,8,1
3/25/2020,18061,2,0
3/25/2020,18063,15,0
3/25/2020,18067,6,1
3/25/2020,18071,1,0
3/25/2020,18073,1,0
3/25/2020,18079,3,0
3/25/2020,18081,24,3
3/25/2020,18091,2,0
3/25/2020,18089,19,0
3/25/2020,18093,1,0
3/25/2020,18095,4,0
3/25/2020,18097,226,6
3/25/2020,18103,1,0
3/25/2020,18105,4,0
3/25/2020,18107,1,0
3/25/2020,18109,5,0
3/25/2020,18113,1,0
3/25/2020,18115,1,0
3/25/2020,18119,4,0
3/25/2020,18127,3,0
3/25/2020,18133,2,0
3/25/2020,18137,7,0
3/25/2020,18139,1,0
3/25/2020,18143,1,1
3/25/2020,18145,2,0
3/25/2020,18141,19,0
3/25/2020,18149,1,0
3/25/2020,18153,1,0
3/25/2020,18157,4,0
3/25/2020,18159,2,0
3/25/2020,18163,1,0
3/25/2020,18167,3,0
3/25/2020,18173,1,0
3/25/2020,18175,2,0
3/25/2020,18177,1,0
3/25/2020,18179,1,0
3/25/2020,19001,1,0
3/25/2020,19005,7,0
3/25/2020,19011,2,0
3/25/2020,19013,4,0
3/25/2020,19019,1,0
3/25/2020,19027,1,0
3/25/2020,19031,1,0
3/25/2020,19033,2,0
3/25/2020,19049,7,0
3/25/2020,19061,6,1
3/25/2020,19065,1,0
3/25/2020,19081,3,0
3/25/2020,19085,3,0
3/25/2020,19087,1,0
3/25/2020,19099,1,0
3/25/2020,19103,43,0
3/25/2020,19109,1,0
3/25/2020,19113,7,0
3/25/2020,19139,6,0
3/25/2020,19153,20,0
3/25/2020,19155,4,0
3/25/2020,19157,4,0
3/25/2020,19163,3,0
3/25/2020,19167,1,0
3/25/2020,19169,2,0
3/25/2020,19171,4,0
3/25/2020,19179,1,0
3/25/2020,19181,1,0
3/25/2020,19183,6,0
3/25/2020,19191,1,0
3/25/2020,19193,2,0
3/25/2020,20011,1,0
3/25/2020,20015,3,0
3/25/2020,20021,2,0
3/25/2020,20037,1,0
3/25/2020,20043,1,0
3/25/2020,20045,10,0
3/25/2020,20057,1,0
3/25/2020,20059,1,0
3/25/2020,20085,1,0
3/25/2020,20091,46,1
3/25/2020,20103,11,0
3/25/2020,20107,2,0
3/25/2020,20111,2,0
3/25/2020,20123,3,0
3/25/2020,20127,2,0
3/25/2020,20133,1,0
3/25/2020,20149,1,0
3/25/2020,20155,2,0
3/25/2020,20161,1,0
3/25/2020,20173,11,0
3/25/2020,20177,3,0
3/25/2020,20207,1,0
3/25/2020,20209,27,2
3/25/2020,21003,1,0
3/25/2020,21005,2,1
3/25/2020,21017,2,1
3/25/2020,21025,2,0
3/25/2020,21035,1,0
3/25/2020,21047,3,0
3/25/2020,21049,3,0
3/25/2020,21059,13,0
3/25/2020,21067,24,0
3/25/2020,21073,3,0
3/25/2020,21085,2,0
3/25/2020,21093,2,0
3/25/2020,21097,11,0
3/25/2020,21101,5,0
3/25/2020,21111,43,3
3/25/2020,21113,3,0
3/25/2020,21117,12,0
3/25/2020,21125,1,0
3/25/2020,21141,1,0
3/25/2020,21143,1,0
3/25/2020,21151,3,0
3/25/2020,21159,1,0
3/25/2020,21145,2,0
3/25/2020,21147,1,0
3/25/2020,21165,2,0
3/25/2020,21173,2,0
3/25/2020,21177,2,0
3/25/2020,21179,2,0
3/25/2020,21185,2,0
3/25/2020,21199,4,0
3/25/2020,21209,1,0
3/25/2020,21213,1,0
3/25/2020,21215,1,0
3/25/2020,,36,0
3/25/2020,21227,7,0
3/25/2020,21231,1,0
3/25/2020,22001,2,0
3/25/2020,22003,2,0
3/25/2020,22005,65,1
3/25/2020,22007,2,0
3/25/2020,22009,5,0
3/25/2020,22011,3,0
3/25/2020,22013,1,1
3/25/2020,22015,25,0
3/25/2020,22017,93,0
3/25/2020,22019,11,1
3/25/2020,22025,1,1
3/25/2020,22027,2,0
3/25/2020,22031,8,0
3/25/2020,22033,75,3
3/25/2020,22039,2,0
3/25/2020,22043,1,0
3/25/2020,22045,4,0
3/25/2020,22047,14,1
3/25/2020,22049,1,0
3/25/2020,22051,359,7
3/25/2020,22053,1,0
3/25/2020,22055,20,0
3/25/2020,22057,18,1
3/25/2020,22061,2,0
3/25/2020,22063,6,0
3/25/2020,22067,1,0
3/25/2020,22069,2,0
3/25/2020,22071,827,37
3/25/2020,22073,10,1
3/25/2020,22075,9,0
3/25/2020,22079,14,1
3/25/2020,22083,1,0
3/25/2020,22087,23,1
3/25/2020,22089,17,1
3/25/2020,22093,14,1
3/25/2020,22095,27,2
3/25/2020,22097,4,0
3/25/2020,22099,1,0
3/25/2020,22101,5,0
3/25/2020,22103,67,1
3/25/2020,22105,5,0
3/25/2020,22109,15,0
3/25/2020,22111,2,0
3/25/2020,,12,1
3/25/2020,22115,2,0
3/25/2020,22117,4,1
3/25/2020,22119,5,1
3/25/2020,22121,7,1
3/25/2020,22127,1,0
3/25/2020,23001,4,0
3/25/2020,23005,87,0
3/25/2020,23011,5,0
3/25/2020,23013,1,0
3/25/2020,23015,5,0
3/25/2020,23017,6,0
3/25/2020,23019,4,0
3/25/2020,23023,4,0
3/25/2020,,5,0
3/25/2020,23027,1,0
3/25/2020,23031,23,0
3/25/2020,24003,31,0
3/25/2020,24005,51,1
