date,id,cases,deaths
2020-03-24,01001,1,0
2020-03-25,01001,4,0
2020-03-26,01001,6,0
2020-03-27,01001,6,0
2020-03-28,01001,6,0
2020-03-29,01001,6,0
2020-03-30,01001,7,0
2020-03-31,01001,7,0
2020-04-01,01001,10,0
2020-04-02,01001,10,0
2020-04-03,01001,12,0
2020-04-04,01001,12,0
2020-04-05,01001,12,0
2020-04-06,01001,12,1
2020-04-07,01001,12,1
2020-04-08,01001,12,1
2020-04-09,01001,17,1
2020-04-10,01001,17,1
2020-04-11,01001,19,1
2020-04-12,01001,19,1
2020-04-13,01001,19,1
2020-04-14,01001,23,1
2020-04-15,01001,25,1
2020-04-16,01001,25,2
2020-04-17,01001,26,2
2020-04-18,01001,25,2
2020-04-19,01001,27,2
2020-04-20,01001,28,1
2020-04-21,01001,30,1
2020-03-14,01003,1,0
2020-03-15,01003,1,0
2020-03-16,01003,1,0
2020-03-17,01003,1,0
2020-03-18,01003,1,0
2020-03-19,01003,1,0
2020-03-20,01003,2,0
2020-03-21,01003,2,0
2020-03-22,01003,2,0
2020-03-23,01003,3,0
2020-03-24,01003,4,0
2020-03-25,01003,4,0
2020-03-26,01003,5,0
2020-03-27,01003,5,0
2020-03-28,01003,10,0
2020-03-29,01003,15,0
2020-03-30,01003,18,0
2020-03-31,01003,19,0
2020-04-01,01003,23,1
2020-04-02,01003,25,1
2020-04-03,01003,28,1
2020-04-04,01003,29,1
2020-04-05,01003,34,1
2020-04-06,01003,38,1
2020-04-07,01003,42,1
2020-04-08,01003,49,1
2020-04-09,01003,59,1
2020-04-10,01003,59,1
2020-04-11,01003,66,1
2020-04-12,01003,71,1
2020-04-13,01003,78,1
2020-04-14,01003,87,2
2020-04-15,01003,98,2
2020-04-16,01003,102,2
2020-04-17,01003,103,2
2020-04-18,01003,109,2
2020-04-19,01003,114,3
2020-04-20,01003,117,3
2020-04-21,01003,123,3
2020-04-03,01005,1,0
2020-04-04,01005,2,0
2020-04-05,01005,2,0
2020-04-06,01005,3,0
2020-04-07,01005,3,0
2020-04-08,01005,3,0
2020-04-09,01005,7,0
2020-04-10,01005,9,0
2020-04-11,01005,10,0
2020-04-12,01005,10,0
2020-04-13,01005,10,0
2020-04-14,01005,11,0
2020-04-15,01005,13,0
2020-04-16,01005,14,0
2020-04-17,01005,15,0
2020-04-18,01005,18,0
2020-04-19,01005,20,0
2020-04-20,01005,22,0
2020-04-21,01005,28,0
2020-03-30,01007,2,0
2020-03-31,01007,3,0
2020-04-01,01007,3,0
2020-04-02,01007,4,0
2020-04-03,01007,4,0
2020-04-04,01007,4,0
2020-04-05,01007,7,0
2020-04-06,01007,7,0
2020-04-07,01007,8,0
2020-04-08,01007,9,0
2020-04-09,01007,11,0
2020-04-10,01007,11,0
2020-04-11,01007,13,0
2020-04-12,01007,16,0
2020-04-13,01007,17,0
2020-04-14,01007,17,0
2020-04-15,01007,19,0
2020-04-16,01007,24,0
2020-04-17,01007,23,0
2020-04-18,01007,26,0
2020-04-19,01007,28,0
2020-04-20,01007,32,0
2020-04-21,01007,32,0
2020-03-25,01009,1,0
2020-03-26,01009,3,0
2020-03-27,01009,5,0
2020-03-28,01009,5,0
2020-03-29,01009,5,0
2020-03-30,01009,5,0
2020-03-31,01009,5,0
2020-04-01,01009,5,0
2020-04-02,01009,6,0
2020-04-03,01009,9,0
2020-04-04,01009,10,0
2020-04-05,01009,10,0
2020-04-06,01009,10,0
2020-04-07,01009,10,0
2020-04-08,01009,10,0
2020-04-09,01009,11,0
2020-04-10,01009,12,0
2020-04-11,01009,12,0
2020-04-12,01009,13,0
2020-04-13,01009,15,0
2020-04-14,01009,16,0
2020-04-15,01009,17,0
2020-04-16,01009,18,0
2020-04-17,01009,20,0
2020-04-18,01009,20,0
2020-04-19,01009,21,0
2020-04-20,01009,22,0
2020-04-21,01009,26,0
2020-03-26,01011,2,0
2020-03-27,01011,2,0
2020-03-28,01011,3,0
2020-03-29,01011,3,0
2020-03-30,01011,3,0
2020-03-31,01011,3,0
2020-04-01,01011,3,0
2020-04-02,01011,2,0
2020-04-03,01011,2,0
2020-04-04,01011,2,0
2020-04-05,01011,2,0
2020-04-06,01011,2,0
2020-04-07,01011,2,0
2020-04-08,01011,3,0
2020-04-09,01011,4,0
2020-04-10,01011,4,0
2020-04-11,01011,4,0
2020-04-12,01011,4,0
2020-04-13,01011,6,0
2020-04-14,01011,8,0
2020-04-15,01011,8,0
2020-04-16,01011,8,0
2020-04-17,01011,8,0
2020-04-18,01011,9,0
2020-04-19,01011,9,0
2020-04-20,01011,11,0
2020-04-21,01011,11,0
2020-03-25,01013,1,0
2020-03-26,01013,1,0
2020-03-27,01013,1,0
2020-03-28,01013,1,0
2020-03-29,01013,1,0
2020-03-30,01013,1,0
2020-03-31,01013,1,0
2020-04-01,01013,1,0
2020-04-02,01013,1,0
2020-04-03,01013,1,0
2020-04-04,01013,1,0
2020-04-05,01013,1,0
2020-04-06,01013,1,0
2020-04-07,01013,2,0
2020-04-08,01013,3,0
2020-04-09,01013,3,0
2020-04-10,01013,3,0
2020-04-11,01013,6,0
2020-04-12,01013,7,0
2020-04-13,01013,8,0
2020-04-14,01013,8,0
2020-04-15,01013,11,0
2020-04-16,01013,11,0
2020-04-17,01013,16,0
2020-04-18,01013,13,0
2020-04-19,01013,14,0
2020-04-20,01013,14,0
2020-04-21,01013,15,0
2020-03-18,01015,1,0
2020-03-19,01015,1,0
2020-03-20,01015,1,0
2020-03-21,01015,1,0
2020-03-22,01015,1,0
2020-03-23,01015,2,0
2020-03-24,01015,2,0
2020-03-25,01015,2,0
2020-03-26,01015,2,0
2020-03-27,01015,3,0
2020-03-28,01015,3,0
2020-03-29,01015,3,0
2020-03-30,01015,9,0
2020-03-31,01015,9,0
2020-04-01,01015,11,0
2020-04-02,01015,12,0
2020-04-03,01015,20,0
2020-04-04,01015,21,0
2020-04-05,01015,24,0
2020-04-06,01015,38,0
2020-04-07,01015,48,0
2020-04-08,01015,52,0
2020-04-09,01015,54,0
2020-04-10,01015,54,0
2020-04-11,01015,57,0
2020-04-12,01015,60,0
2020-04-13,01015,61,0
2020-04-14,01015,62,0
2020-04-15,01015,62,0
2020-04-16,01015,63,1
2020-04-17,01015,63,2
2020-04-18,01015,66,2
2020-04-19,01015,72,2
2020-04-20,01015,80,3
2020-04-21,01015,83,3
2020-03-19,01017,1,0
2020-03-20,01017,1,0
2020-03-21,01017,1,0
2020-03-22,01017,2,0
2020-03-23,01017,2,0
2020-03-24,01017,5,0
2020-03-25,01017,10,0
2020-03-26,01017,13,0
2020-03-27,01017,15,0
2020-03-28,01017,17,0
2020-03-29,01017,27,1
2020-03-30,01017,36,4
2020-03-31,01017,36,4
2020-04-01,01017,45,4
2020-04-02,01017,67,4
2020-04-03,01017,81,5
2020-04-04,01017,87,6
2020-04-05,01017,90,6
2020-04-06,01017,96,7
2020-04-07,01017,102,8
2020-04-08,01017,140,8
2020-04-09,01017,161,8
2020-04-10,01017,171,8
2020-04-11,01017,184,8
2020-04-12,01017,200,8
2020-04-13,01017,212,8
2020-04-14,01017,216,10
2020-04-15,01017,227,10
2020-04-16,01017,234,11
2020-04-17,01017,236,11
2020-04-18,01017,240,11
2020-04-19,01017,246,14
2020-04-20,01017,257,13
2020-04-21,01017,259,16
2020-03-25,01019,1,0
2020-03-26,01019,1,0
2020-03-27,01019,1,0
2020-03-28,01019,1,0
2020-03-29,01019,2,0
2020-03-30,01019,2,0
2020-03-31,01019,2,0
2020-04-01,01019,2,0
2020-04-02,01019,4,0
2020-04-03,01019,5,0
2020-04-04,01019,6,0
2020-04-05,01019,6,0
2020-04-06,01019,6,0
2020-04-07,01019,6,0
2020-04-08,01019,7,0
2020-04-09,01019,7,0
2020-04-10,01019,7,0
2020-04-11,01019,7,0
2020-04-12,01019,9,0
2020-04-13,01019,9,0
2020-04-14,01019,9,0
2020-04-15,01019,10,0
2020-04-16,01019,11,0
2020-04-17,01019,12,0
2020-04-18,01019,12,0
2020-04-19,01019,12,0
2020-04-20,01019,12,0
2020-04-21,01019,13,0
2020-03-25,01021,1,0
2020-03-26,01021,4,0
2020-03-27,01021,7,0
2020-03-28,01021,7,0
2020-03-29,01021,8,0
2020-03-30,01021,10,0
2020-03-31,01021,11,0
2020-04-01,01021,13,0
2020-04-02,01021,14,0
2020-04-03,01021,15,0
2020-04-04,01021,15,0
2020-04-05,01021,18,0
2020-04-06,01021,20,0
2020-04-07,01021,20,0
2020-04-08,01021,22,0
2020-04-09,01021,25,0
2020-04-10,01021,27,0
2020-04-11,01021,30,0
2020-04-12,01021,30,0
2020-04-13,01021,33,0
2020-04-14,01021,33,0
2020-04-15,01021,37,0
2020-04-16,01021,37,0
2020-04-17,01021,37,0
2020-04-18,01021,39,0
2020-04-19,01021,42,0
2020-04-20,01021,43,0
2020-04-21,01021,44,0
2020-03-26,01023,1,0
2020-03-27,01023,1,0
2020-03-28,01023,1,0
2020-03-29,01023,1,0
2020-03-30,01023,2,0
2020-03-31,01023,3,0
2020-04-01,01023,4,0
2020-04-02,01023,4,0
2020-04-03,01023,4,0
2020-04-04,01023,4,0
2020-04-05,01023,5,0
2020-04-06,01023,6,0
2020-04-07,01023,6,0
2020-04-08,01023,6,0
2020-04-09,01023,6,0
2020-04-10,01023,7,0
2020-04-11,01023,9,0
2020-04-12,01023,10,0
2020-04-13,01023,10,0
2020-04-14,01023,12,0
2020-04-15,01023,13,0
2020-04-16,01023,13,0
2020-04-17,01023,13,0
2020-04-18,01023,14,0
2020-04-19,01023,14,0
2020-04-20,01023,17,0
2020-04-21,01023,18,0
2020-04-01,01025,2,0
2020-04-02,01025,2,0
2020-04-03,01025,3,0
2020-04-04,01025,7,0
2020-04-05,01025,9,0
2020-04-06,01025,9,0
2020-04-07,01025,10,0
2020-04-08,01025,10,0
2020-04-09,01025,13,0
2020-04-10,01025,13,0
2020-04-11,01025,15,0
2020-04-12,01025,19,0
2020-04-13,01025,19,0
2020-04-14,01025,21,0
2020-04-15,01025,22,0
2020-04-16,01025,24,0
2020-04-17,01025,24,0
2020-04-18,01025,24,0
2020-04-19,01025,24,0
2020-04-20,01025,24,1
2020-04-21,01025,24,1
2020-03-25,01027,1,0
2020-03-26,01027,1,0
2020-03-27,01027,1,0
2020-03-28,01027,2,0
2020-03-29,01027,2,0
2020-03-30,01027,2,0
2020-03-31,01027,2,0
2020-04-01,01027,3,0
2020-04-02,01027,7,0
2020-04-03,01027,8,0
2020-04-04,01027,9,0
2020-04-05,01027,9,0
2020-04-06,01027,9,0
2020-04-07,01027,9,0
2020-04-08,01027,11,0
2020-04-09,01027,11,0
2020-04-10,01027,11,0
2020-04-11,01027,12,0
2020-04-12,01027,14,0
2020-04-13,01027,14,0
2020-04-14,01027,14,0
2020-04-15,01027,14,0
2020-04-16,01027,14,0
2020-04-17,01027,14,0
2020-04-18,01027,17,0
2020-04-19,01027,18,0
2020-04-20,01027,19,0
2020-04-21,01027,19,0
2020-03-25,01029,1,0
2020-03-26,01029,1,0
2020-03-27,01029,3,0
2020-03-28,01029,4,0
2020-03-29,01029,5,0
2020-03-30,01029,5,0
2020-03-31,01029,5,0
2020-04-01,01029,6,0
2020-04-02,01029,6,0
2020-04-03,01029,7,0
2020-04-04,01029,7,0
2020-04-05,01029,7,0
2020-04-06,01029,9,0
2020-04-07,01029,12,0
2020-04-08,01029,12,0
2020-04-09,01029,12,0
2020-04-10,01029,12,0
2020-04-11,01029,12,0
2020-04-12,01029,12,0
2020-04-13,01029,12,0
2020-04-14,01029,12,0
2020-04-15,01029,12,0
2020-04-16,01029,12,0
2020-04-17,01029,12,0
2020-04-18,01029,12,0
2020-04-19,01029,12,1
2020-04-20,01029,12,1
2020-04-21,01029,12,1
2020-04-02,01031,3,0
2020-04-03,01031,6,0
2020-04-04,01031,7,0
2020-04-05,01031,7,0
2020-04-06,01031,8,0
2020-04-07,01031,8,0
2020-04-08,01031,12,0
2020-04-09,01031,14,0
2020-04-10,01031,14,0
2020-04-11,01031,20,0
2020-04-12,01031,32,0
2020-04-13,01031,36,0
2020-04-14,01031,36,0
2020-04-15,01031,43,0
2020-04-16,01031,50,0
2020-04-17,01031,50,0
2020-04-18,01031,56,0
2020-04-19,01031,59,0
2020-04-20,01031,64,0
2020-04-21,01031,68,1
2020-03-25,01033,1,0
2020-03-26,01033,1,0
2020-03-27,01033,1,0
2020-03-28,01033,1,0
2020-03-29,01033,2,0
2020-03-30,01033,4,0
2020-03-31,01033,4,0
2020-04-01,01033,4,0
2020-04-02,01033,5,0
2020-04-03,01033,5,0
2020-04-04,01033,5,0
2020-04-05,01033,6,0
2020-04-06,01033,7,1
2020-04-07,01033,7,1
2020-04-08,01033,7,1
2020-04-09,01033,8,1
2020-04-10,01033,8,1
2020-04-11,01033,8,1
2020-04-12,01033,9,1
2020-04-13,01033,10,1
2020-04-14,01033,11,1
2020-04-15,01033,11,1
2020-04-16,01033,13,1
2020-04-17,01033,13,1
2020-04-18,01033,15,1
2020-04-19,01033,16,1
2020-04-20,01033,16,1
2020-04-21,01033,16,1
2020-04-01,01035,1,0
2020-04-02,01035,1,0
2020-04-03,01035,1,0
2020-04-04,01035,2,0
2020-04-05,01035,2,0
2020-04-06,01035,2,0
2020-04-07,01035,2,0
2020-04-08,01035,4,0
2020-04-09,01035,3,0
2020-04-10,01035,3,0
2020-04-11,01035,3,0
2020-04-12,01035,5,0
2020-04-13,01035,5,0
2020-04-14,01035,5,0
2020-04-15,01035,6,0
2020-04-16,01035,8,0
2020-04-17,01035,8,0
2020-04-18,01035,10,0
2020-04-19,01035,10,0
2020-04-20,01035,9,0
2020-04-21,01035,9,0
2020-03-26,01037,2,0
2020-03-27,01037,2,0
2020-03-28,01037,2,0
2020-03-29,01037,3,0
2020-03-30,01037,4,0
2020-03-31,01037,4,0
2020-04-01,01037,4,0
2020-04-02,01037,6,0
2020-04-03,01037,6,0
2020-04-04,01037,6,0
2020-04-05,01037,7,0
2020-04-06,01037,8,0
2020-04-07,01037,9,0
2020-04-08,01037,9,0
2020-04-09,01037,10,0
2020-04-10,01037,10,0
2020-04-11,01037,11,0
2020-04-12,01037,18,0
2020-04-13,01037,18,1
2020-04-14,01037,18,1
2020-04-15,01037,20,1
2020-04-16,01037,20,1
2020-04-17,01037,20,1
2020-04-18,01037,22,1
2020-04-19,01037,22,1
2020-04-20,01037,23,1
2020-04-21,01037,24,1
2020-03-27,01039,2,0
2020-03-28,01039,2,0
2020-03-29,01039,2,0
2020-03-30,01039,2,0
2020-03-31,01039,2,0
2020-04-01,01039,3,0
2020-04-02,01039,3,0
2020-04-03,01039,4,0
2020-04-04,01039,4,0
2020-04-05,01039,4,0
2020-04-06,01039,5,0
2020-04-07,01039,5,0
2020-04-08,01039,10,0
2020-04-09,01039,10,0
2020-04-10,01039,10,0
2020-04-11,01039,11,0
2020-04-12,01039,13,0
2020-04-13,01039,13,0
2020-04-14,01039,16,0
2020-04-15,01039,18,0
2020-04-16,01039,19,1
2020-04-17,01039,19,1
2020-04-18,01039,21,1
2020-04-19,01039,22,1
2020-04-20,01039,24,0
2020-04-21,01039,26,0
2020-03-26,01041,1,0
2020-03-27,01041,1,0
2020-03-28,01041,1,0
2020-03-29,01041,1,0
2020-03-30,01041,1,0
2020-03-31,01041,1,0
2020-04-01,01041,1,0
2020-04-02,01041,1,0
2020-04-03,01041,1,0
2020-04-04,01041,2,0
2020-04-05,01041,2,0
2020-04-06,01041,2,0
2020-04-07,01041,2,0
2020-04-08,01041,2,0
2020-04-09,01041,2,0
2020-04-10,01041,2,0
2020-04-11,01041,2,0
2020-04-12,01041,3,0
2020-04-13,01041,3,0
2020-04-14,01041,3,0
2020-04-15,01041,4,0
2020-04-16,01041,5,0
2020-04-17,01041,5,0
2020-04-18,01041,6,0
2020-04-19,01041,6,0
2020-04-20,01041,6,0
2020-04-21,01041,6,0
2020-03-20,01043,1,0
2020-03-21,01043,2,0
2020-03-22,01043,2,0
2020-03-23,01043,2,0
2020-03-24,01043,3,0
2020-03-25,01043,4,0
2020-03-26,01043,6,0
2020-03-27,01043,7,0
2020-03-28,01043,7,0
2020-03-29,01043,7,0
2020-03-30,01043,8,0
2020-03-31,01043,8,0
2020-04-01,01043,9,1
2020-04-02,01043,9,1
2020-04-03,01043,15,1
2020-04-04,01043,15,1
2020-04-05,01043,15,1
2020-04-06,01043,20,1
2020-04-07,01043,22,1
2020-04-08,01043,22,1
2020-04-09,01043,29,1
2020-04-10,01043,30,1
2020-04-11,01043,31,1
2020-04-12,01043,39,1
2020-04-13,01043,39,1
2020-04-14,01043,40,1
2020-04-15,01043,40,1
2020-04-16,01043,42,1
2020-04-17,01043,53,1
2020-04-18,01043,42,0
2020-04-19,01043,42,0
2020-04-20,01043,44,0
2020-04-21,01043,45,0
2020-04-01,01045,1,0
2020-04-02,01045,1,0
2020-04-03,01045,1,0
2020-04-04,01045,2,0
2020-04-05,01045,2,0
2020-04-06,01045,4,0
2020-04-07,01045,4,0
2020-04-08,01045,4,0
2020-04-09,01045,6,0
2020-04-10,01045,6,0
2020-04-11,01045,6,0
2020-04-12,01045,8,0
2020-04-13,01045,12,0
2020-04-14,01045,12,0
2020-04-15,01045,13,0
2020-04-16,01045,14,0
2020-04-17,01045,14,0
2020-04-18,01045,17,0
2020-04-19,01045,20,0
2020-04-20,01045,21,0
2020-04-21,01045,21,0
2020-03-25,01047,2,0
2020-03-26,01047,2,0
2020-03-27,01047,2,0
2020-03-28,01047,2,0
2020-03-29,01047,2,0
2020-03-30,01047,2,0
2020-03-31,01047,2,0
2020-04-01,01047,3,0
2020-04-02,01047,4,0
2020-04-03,01047,7,0
2020-04-04,01047,7,0
2020-04-05,01047,7,0
2020-04-06,01047,7,0
2020-04-07,01047,7,0
2020-04-08,01047,7,0
2020-04-09,01047,10,0
2020-04-10,01047,11,0
2020-04-11,01047,10,0
2020-04-12,01047,14,0
2020-04-13,01047,14,0
2020-04-14,01047,17,0
2020-04-15,01047,22,2
2020-04-16,01047,21,2
2020-04-17,01047,21,2
2020-04-18,01047,22,2
2020-04-19,01047,25,2
2020-04-20,01047,26,2
2020-04-21,01047,29,2
2020-03-26,01049,1,0
2020-03-27,01049,4,0
2020-03-28,01049,4,0
2020-03-29,01049,4,0
2020-03-30,01049,4,0
2020-03-31,01049,4,0
2020-04-01,01049,6,0
2020-04-02,01049,8,0
2020-04-03,01049,10,0
2020-04-04,01049,13,0
2020-04-05,01049,14,0
2020-04-06,01049,14,0
2020-04-07,01049,14,0
2020-04-08,01049,14,0
2020-04-09,01049,16,0
2020-04-10,01049,18,0
2020-04-11,01049,21,0
2020-04-12,01049,26,0
2020-04-13,01049,28,0
2020-04-14,01049,29,0
2020-04-15,01049,31,0
2020-04-16,01049,32,1
2020-04-17,01049,34,2
2020-04-18,01049,40,2
2020-04-19,01049,42,2
2020-04-20,01049,46,2
2020-04-21,01049,51,2
2020-03-13,01051,1,0
2020-03-14,01051,1,0
2020-03-15,01051,1,0
2020-03-16,01051,1,0
2020-03-17,01051,2,0
2020-03-18,01051,4,0
2020-03-19,01051,5,0
2020-03-20,01051,6,0
2020-03-21,01051,6,0
2020-03-22,01051,6,0
2020-03-23,01051,6,0
2020-03-24,01051,8,0
2020-03-25,01051,9,0
2020-03-26,01051,10,0
2020-03-27,01051,12,0
2020-03-28,01051,13,0
2020-03-29,01051,13,0
2020-03-30,01051,13,0
2020-03-31,01051,12,0
2020-04-01,01051,15,0
2020-04-02,01051,17,0
2020-04-03,01051,19,0
2020-04-04,01051,19,0
2020-04-05,01051,19,0
2020-04-06,01051,20,0
2020-04-07,01051,22,0
2020-04-08,01051,24,0
2020-04-09,01051,29,0
2020-04-10,01051,30,0
2020-04-11,01051,30,0
2020-04-12,01051,33,0
2020-04-13,01051,37,0
2020-04-14,01051,43,0
2020-04-15,01051,49,0
2020-04-16,01051,54,0
2020-04-17,01051,54,1
2020-04-18,01051,58,1
2020-04-19,01051,63,1
2020-04-20,01051,68,1
2020-04-21,01051,73,1
2020-03-27,01053,1,0
2020-03-28,01053,1,0
2020-03-29,01053,1,0
2020-03-30,01053,1,0
2020-03-31,01053,1,0
2020-04-01,01053,1,0
2020-04-02,01053,2,0
2020-04-03,01053,2,0
2020-04-04,01053,2,0
2020-04-05,01053,3,0
2020-04-06,01053,3,0
2020-04-07,01053,3,0
2020-04-08,01053,5,0
2020-04-09,01053,5,0
2020-04-10,01053,6,0
2020-04-11,01053,8,0
2020-04-12,01053,8,0
2020-04-13,01053,10,0
2020-04-14,01053,10,0
2020-04-15,01053,11,0
2020-04-16,01053,12,0
2020-04-17,01053,14,0
2020-04-18,01053,12,0
2020-04-19,01053,15,0
2020-04-20,01053,16,0
2020-04-21,01053,17,1
2020-03-25,01055,3,0
2020-03-26,01055,4,0
2020-03-27,01055,5,0
2020-03-28,01055,6,0
2020-03-29,01055,6,0
2020-03-30,01055,6,0
2020-03-31,01055,8,0
2020-04-01,01055,10,1
2020-04-02,01055,13,1
2020-04-03,01055,21,2
2020-04-04,01055,27,3
2020-04-05,01055,36,3
2020-04-06,01055,42,3
2020-04-07,01055,43,4
2020-04-08,01055,47,4
2020-04-09,01055,53,5
2020-04-10,01055,64,5
2020-04-11,01055,74,7
2020-04-12,01055,77,7
2020-04-13,01055,78,7
2020-04-14,01055,78,7
2020-04-15,01055,84,8
2020-04-16,01055,87,8
2020-04-17,01055,88,8
2020-04-18,01055,93,7
2020-04-19,01055,98,7
2020-04-20,01055,100,7
2020-04-21,01055,110,8
2020-03-30,01057,1,0
2020-03-31,01057,1,0
2020-04-01,01057,1,0
2020-04-02,01057,1,0
2020-04-03,01057,1,0
2020-04-04,01057,1,0
2020-04-05,01057,1,0
2020-04-06,01057,1,0
2020-04-07,01057,1,0
2020-04-08,01057,1,0
2020-04-09,01057,1,0
2020-04-10,01057,2,0
2020-04-11,01057,3,0
2020-04-12,01057,4,0
2020-04-13,01057,4,0
2020-04-14,01057,4,0
2020-04-15,01057,4,0
2020-04-16,01057,4,0
2020-04-17,01057,4,0
2020-04-18,01057,4,0
2020-04-19,01057,4,0
2020-04-20,01057,3,0
2020-04-21,01057,4,0
2020-03-23,01059,1,0
2020-03-24,01059,1,0
2020-03-25,01059,2,0
2020-03-26,01059,3,0
2020-03-27,01059,3,0
2020-03-28,01059,3,0
2020-03-29,01059,3,0
2020-03-30,01059,3,0
2020-03-31,01059,3,0
2020-04-01,01059,3,0
2020-04-02,01059,4,0
2020-04-03,01059,5,0
2020-04-04,01059,6,0
2020-04-05,01059,6,0
2020-04-06,01059,7,0
2020-04-07,01059,7,0
2020-04-08,01059,7,0
2020-04-09,01059,8,0
2020-04-10,01059,8,0
2020-04-11,01059,8,0
2020-04-12,01059,10,0
2020-04-13,01059,10,0
2020-04-14,01059,12,1
2020-04-15,01059,17,1
2020-04-16,01059,17,1
2020-04-17,01059,18,1
2020-04-18,01059,17,0
2020-04-19,01059,17,0
2020-04-20,01059,18,0
2020-04-21,01059,18,0
2020-04-08,01061,1,0
2020-04-08,01061,1,0
2020-04-08,01061,1,0
2020-04-08,01061,1,0
2020-04-12,01061,1,0
2020-04-13,01061,1,0
2020-04-14,01061,1,0
2020-04-15,01061,2,0
2020-04-16,01061,2,0
2020-04-17,01061,2,0
2020-04-18,01061,4,0
2020-04-19,01061,4,0
2020-04-20,01061,4,0
2020-04-21,01061,4,0
2020-03-27,01063,1,0
2020-03-28,01063,3,0
2020-03-29,01063,3,0
2020-03-30,01063,3,0
2020-03-31,01063,3,0
2020-04-01,01063,4,0
2020-04-02,01063,4,0
2020-04-03,01063,5,0
2020-04-04,01063,5,0
2020-04-05,01063,6,0
2020-04-06,01063,8,0
2020-04-07,01063,10,0
2020-04-08,01063,12,0
2020-04-09,01063,13,0
2020-04-10,01063,13,0
2020-04-11,01063,14,0
2020-04-12,01063,17,0
2020-04-13,01063,18,0
2020-04-14,01063,18,0
2020-04-15,01063,19,0
2020-04-16,01063,22,0
2020-04-17,01063,24,0
2020-04-18,01063,29,0
2020-04-19,01063,29,0
2020-04-20,01063,32,0
2020-04-21,01063,32,0
2020-03-30,01065,1,0
2020-03-31,01065,1,0
2020-04-01,01065,1,0
2020-04-02,01065,1,0
2020-04-03,01065,3,0
2020-04-04,01065,3,0
2020-04-05,01065,3,0
2020-04-06,01065,5,0
2020-04-07,01065,7,0
2020-04-08,01065,7,0
2020-04-09,01065,7,0
2020-04-10,01065,7,0
2020-04-11,01065,11,0
2020-04-12,01065,15,0
2020-04-13,01065,15,0
2020-04-14,01065,17,0
2020-04-15,01065,20,0
2020-04-16,01065,22,0
2020-04-17,01065,22,0
2020-04-18,01065,23,1
2020-04-19,01065,26,1
2020-04-20,01065,31,1
2020-04-21,01065,34,1
2020-04-03,01067,2,0
2020-04-04,01067,2,0
2020-04-05,01067,3,0
2020-04-06,01067,4,0
2020-04-07,01067,4,0
2020-04-08,01067,5,0
2020-04-09,01067,8,0
2020-04-10,01067,10,0
2020-04-11,01067,10,0
2020-04-12,01067,11,0
2020-04-13,01067,13,0
2020-04-14,01067,14,0
2020-04-15,01067,15,0
2020-04-16,01067,15,0
2020-04-17,01067,16,0
2020-04-18,01067,17,0
2020-04-19,01067,17,0
2020-04-20,01067,18,0
2020-04-21,01067,20,0
2020-03-23,01069,1,0
2020-03-24,01069,1,0
2020-03-25,01069,2,0
2020-03-26,01069,3,0
2020-03-27,01069,4,0
2020-03-28,01069,4,0
2020-03-29,01069,8,0
2020-03-30,01069,9,0
2020-03-31,01069,8,0
2020-04-01,01069,9,1
2020-04-02,01069,9,1
2020-04-03,01069,12,1
2020-04-04,01069,14,1
2020-04-05,01069,20,1
2020-04-06,01069,24,1
2020-04-07,01069,25,1
2020-04-08,01069,27,1
2020-04-09,01069,33,1
2020-04-10,01069,33,1
2020-04-11,01069,37,1
2020-04-12,01069,44,1
2020-04-13,01069,47,1
2020-04-14,01069,52,2
2020-04-15,01069,55,3
2020-04-16,01069,58,3
2020-04-17,01069,64,3
2020-04-18,01069,63,2
2020-04-19,01069,66,2
2020-04-20,01069,70,2
2020-04-21,01069,73,3
2020-03-20,01071,1,0
2020-03-21,01071,1,0
2020-03-22,01071,1,0
2020-03-23,01071,1,0
2020-03-24,01071,2,0
2020-03-25,01071,2,1
2020-03-26,01071,4,1
2020-03-27,01071,5,1
2020-03-28,01071,5,1
2020-03-29,01071,5,1
2020-03-30,01071,7,1
2020-03-31,01071,8,1
2020-04-01,01071,8,1
2020-04-02,01071,9,1
2020-04-03,01071,12,1
2020-04-04,01071,13,1
2020-04-05,01071,14,1
2020-04-06,01071,17,1
2020-04-07,01071,18,1
2020-04-08,01071,20,1
2020-04-09,01071,22,2
2020-04-10,01071,22,2
2020-04-11,01071,22,2
2020-04-12,01071,25,2
2020-04-13,01071,26,2
2020-04-14,01071,29,2
2020-04-15,01071,31,2
2020-04-16,01071,32,2
2020-04-17,01071,32,2
2020-04-18,01071,38,2
2020-04-19,01071,38,2
2020-04-20,01071,39,2
2020-04-21,01071,41,2
2020-03-13,01073,2,0
2020-03-14,01073,6,0
2020-03-15,01073,13,0
2020-03-16,01073,17,0
2020-03-17,01073,21,0
2020-03-18,01073,25,0
2020-03-19,01073,34,0
2020-03-20,01073,50,0
2020-03-21,01073,61,0
2020-03-22,01073,71,0
2020-03-23,01073,86,0
2020-03-24,01073,91,0
2020-03-25,01073,129,0
2020-03-26,01073,173,0
2020-03-27,01073,179,0
2020-03-28,01073,214,0
2020-03-29,01073,246,0
2020-03-30,01073,257,0
2020-03-31,01073,282,0
2020-04-01,01073,305,4
2020-04-02,01073,332,5
2020-04-03,01073,369,6
2020-04-04,01073,376,9
2020-04-05,01073,418,9
2020-04-06,01073,438,11
2020-04-07,01073,461,12
2020-04-08,01073,492,14
